"","Sim","trued_01","trued_11","trued_00","trued_10","trued_sp","adace_mean_starplusA","adace_se_starplusA","adace_res1_starplusA","adace_res0_starplusA","adace_se_res1_starplusA","adace_se_res0_starplusA","adace_mean_starplusB","adace_se_starplusB","adace_res1_starplusB","adace_res0_starplusB","adace_se_res1_starplusB","adace_se_res0_starplusB","adace_mean_plusplusA","adace_se_plusplusA","adace_res1_plusplusA","adace_res0_plusplusA","adace_se_res1_plusplusA","adace_se_res0_plusplusA","adace_mean_plusplusB","adace_se_plusplusB","adace_res1_plusplusB","adace_res0_plusplusB","adace_se_res1_plusplusB","adace_se_res0_plusplusB"
"1",1,-1.41270833333333,0.635555555555556,0.073939393939394,1.51023529411765,0.56228,0.43617871537453,0.354372696131554,1.06866666666667,0.632487951292137,0.272477186108822,0.26616352270258,0.108599290969063,0.39331981814603,1.06866666666667,0.960067375697604,0.272477186108822,0.295214584123348,0.0850395511216402,0.37120668988441,1.03940868070016,0.954369129578522,0.276115612777878,0.281882674676381,-0.0273785012261967,0.395593042137899,1.25412320623703,1.28150170746322,0.291207647552767,0.283268008442323
"2",2,-1.36072796934866,-0.329230769230769,-0.112379182156134,1.56632653061224,0.412886334610473,0.195508480491271,0.199552940588029,1.42984810126582,1.23433962077455,0.158989567351853,0.143921850824308,-0.131471320404653,0.224145724329515,1.42984810126582,1.56131942167048,0.158989567351853,0.181315038488973,0.126328195208521,0.222040581441825,1.55900133246167,1.43267313725314,0.174100347334851,0.149790121650447,-0.128669012263685,0.218354239401093,1.59248603953562,1.7211550517993,0.1652497195363,0.150746447164851
"3",3,-1.47769230769231,-0.0315976331360947,-0.134232902033272,1.8158024691358,0.470178571428571,-0.0281308520128891,0.19372872710628,1.02501312335958,1.05314397537247,0.147612559928715,0.152872304165672,-0.361462645246969,0.223564041313413,1.02501312335958,1.38647576860655,0.147612559928715,0.184889909892741,-0.123599763465187,0.21331939009865,1.24007632861019,1.36367609207538,0.158524847879683,0.157475116784084,-0.398744209679893,0.217244264365718,1.24224145447467,1.64098566415457,0.153678289454371,0.162014244904591
"4",4,-1.81543726235741,-0.133410404624277,0.0927165354330709,1.86375,0.686151832460733,0.559938988140421,0.207005595639664,1.39278378378378,0.832844795643363,0.159794043211926,0.156815706561045,0.279753430058545,0.230266412362249,1.39278378378378,1.11303035372524,0.159794043211926,0.177298833951251,0.344078944246841,0.23281239547769,1.46637352332915,1.12229457908231,0.180331998509776,0.162551843282737,0.211811938787233,0.228535450414178,1.60724070064534,1.39542876185811,0.168781961926516,0.163526725273212
"5",5,-1.13311403508772,-0.334939759036145,-0.159703153988868,1.53359550561798,0.401228287841191,-0.0148335405148424,0.198070469776923,1.17470023980815,1.189533780323,0.15483937225783,0.151673579297959,-0.0569535318583353,0.212690357101542,1.17470023980815,1.23165377166649,0.15483937225783,0.16156539915134,-0.310896737508557,0.22231223243675,1.15072984473579,1.46162658224435,0.164468652246958,0.161951938073622,-0.218263848784125,0.223641522236224,1.38219266660361,1.60045651538774,0.161749828428761,0.162251706913545
"6",6,-1.75572614107884,0.221395348837209,-0.174,1.62814049586777,0.380152477763659,0.165803267349054,0.195540201556716,1.46186351706037,1.29606024971131,0.15741359556543,0.147575471768328,0.0825495129430462,0.218580468944903,1.46186351706037,1.37931400411732,0.15741359556543,0.17019364881972,-0.18493681547436,0.214006268397515,1.37279182387067,1.55772863934503,0.156067225360331,0.157654900142989,0.0951507648885836,0.214570838095903,1.68296454334422,1.58781377845564,0.164060922609468,0.146950418453877
"7",7,-1.56158102766798,-0.250212765957447,-0.169143897996357,2.10268482490272,0.555248138957816,0.575406978371148,0.202679872142798,1.50361858190709,0.928211603535943,0.149660787240007,0.154306147949833,0.255465294945735,0.217639153906977,1.50361858190709,1.24815328696136,0.149660787240007,0.173135962082526,0.388428618798381,0.216062485725876,1.61178300395692,1.22335438515854,0.157329816001996,0.158926035346727,0.118866387514302,0.216588920022565,1.64063520970223,1.52176882218793,0.153395351832017,0.157895600666881
"8",8,-1.891,0.228164556962025,-0.0498736462093863,1.80205426356589,0.538546798029557,0.0803407734182531,0.201905265361982,1.23778588807786,1.15744511465961,0.147413981070166,0.154875596189098,0.000460013770241977,0.211093849094802,1.23778588807786,1.23732587430762,0.147413981070166,0.166437633277177,-0.185291408274681,0.216912741562062,1.12749297071554,1.31278437899022,0.158700484990734,0.159827525673315,-0.130342299693989,0.213313791338157,1.38250940887978,1.51285170857377,0.152992199680054,0.154980614795002
"9",9,-1.51169291338583,-0.217338129496403,-0.107455516014235,1.64795918367347,0.4254770755886,0.290253319198034,0.193983622600966,1.49967336683417,1.20942004763614,0.150904649487652,0.148314709684059,0.0484999493868205,0.21810435810879,1.49967336683417,1.45117341744735,0.150904649487652,0.177579003041798,0.035684459321119,0.213777362718729,1.5203193861686,1.48463492684748,0.158542914503913,0.1562814812927,0.000513151360238995,0.21468439370508,1.67746497461308,1.67695182325284,0.159516292151291,0.151468567553284
"10",10,-1.59110294117647,0.2255,-0.232640449438202,1.72269230769231,0.363125,0.117381135168534,0.19974494643619,1.36198412698413,1.24460299181559,0.14797918813182,0.15971389094986,-0.182573402407908,0.230711049724878,1.36198412698413,1.54455752939204,0.14797918813182,0.197358895123914,-0.131011730475342,0.218985639844743,1.35614850330673,1.48716023378208,0.156212350807283,0.16740698441338,-0.201597216267301,0.217038229423592,1.51014855439709,1.71174577066439,0.155439924136019,0.1609601102597
